Series,"Country","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
AG.LND.AGRI.ZS,"Colombia","37.8503830554304","38.7634069400631","38.7742226228031","38.7769265434881","38.7787291572781","38.783235691753","38.783235691753","40.6074808472285","40.6200991437584","40.6345200540784","40.6480396575034","40.6624605678233","40.6759801712483","40.8427219468229","40.794051374493","40.808472284813","40.8219918882379","40.8364127985579","40.8499324019829","40.8643533123028","40.8796755295178","40.8968003605228","40.9148264984227","40.9202343397927","40.813880126183","40.7237494366832","40.6336187471834","40.4542586750789","40.5434880576836","40.4713835060838","40.4371338440739","40.1198738170347","40.4867057232988","40.6327174402884","41.0482199188824","41.1608832807571","40.4317260027039","37.6250563316809","37.5006759801713","37.9008562415502","38.2073005858495","38.3569175304191","38.011716989635","38.2478593961244","38.408292023434","38.3415953132041","38.3082469580892","37.603424966201","38.411536728256","40.392609283461","40.5472374943668"
AG.LND.AGRI.ZS,"Congo, Dem. Rep.","11.0848900553583","11.0937120928078","11.1025341302574","11.1157671864317","11.1378222800556","11.1598773736795","11.1819324673033","11.2039875609272","11.2260426545511","11.2480977481749","11.2701528417988","11.2701528417988","11.2922079354227","11.305440991597","11.3142630290466","11.3142630290466","11.3363181226704","11.3583732162943","11.3671952537439","11.3804283099182","11.402483403542","11.4245384971659","11.4465935907898","11.4465935907898","11.4465935907898","11.4465935907898","11.4510046095146","11.4598266469641","11.4686486844137","11.4686486844137","11.4686486844137","11.3804283099182","11.3804283099182","11.3363181226704","11.3363181226704","11.2922079354227","11.2922079354227","11.2701528417988","11.2701528417988","11.2701528417988","11.2701528417988","11.2701528417988","11.286032509208","11.3142630290466","11.3363181226704","11.3561677069319","11.3649897443815","11.4862927593128","11.5568690589092","11.5568690589092","11.5568690589092"
AG.LND.AGRI.ZS,"Congo, Rep.","30.8726207906296","30.8726207906296","30.8726207906296","30.8726207906296","30.8726207906296","30.8755490483163","30.887262079063","30.887262079063","30.8931185944363","30.904831625183","30.9165446559297","30.9282576866764","30.9458272327965","30.9370424597365","30.805270863836","30.8111273792094","30.8199121522694","30.8286969253294","30.904831625183","30.9165446559297","30.9282576866764","30.9458272327965","30.9370424597365","30.8638360175695","30.8696925329429","30.8755490483163","30.8081991215227","30.814055636896","30.8199121522694","30.8345534407028","30.7994143484627","30.805270863836","30.8111273792094","30.8521229868228","30.8579795021962","30.8755490483163","30.8638360175695","30.8638360175695","30.8638360175695","30.8638360175695","30.8784773060029","30.8843338213763","30.8931185944363","30.8931185944363","30.8931185944363","30.9311859443631","30.9692532942899","31.0278184480234","31.0453879941435","31.1185944363104","31.1185944363104"
AG.LND.AGRI.ZS,"Costa Rica","29.0834312573443","30.4543674108891","32.021151586369","32.0407363885625","33.6075205640423","35.0567959263611","36.349392871132","36.9565217391304","36.9565217391304","40.1096748922836","40.1096748922836","41.5589502546024","43.1844888366628","44.7904426165296","46.2201331766549","47.8456717587152","49.2753623188406","50.9009009009009","52.4676850763807","52.5264394829612","53.8190364277321","52.5068546807677","51.1555033294164","49.725812769291","48.2373678025852","46.5726596161379","45.1429690560125","43.8307873090482","42.3031727379554","41.382687034861","41.030160595378","40.1096748922836","39.0716803760282","38.2491186839013","37.5048962005484","36.9761065413239","36.036036036036","35.8989424206816","35.7618488053271","35.8206032119076","35.6835095965531","35.3505679592636","35.5464159811986","35.2526439482961","35.1155503329416","35.5660007833921","35.6247551899726","35.6247551899726","35.4876615746181","35.4778691735213","35.470035252644"
AG.LND.AGRI.ZS,"Cote d'Ivoire","50.251572327044","50.5660377358491","50.5660377358491","50.7861635220126","50.7861635220126","50.9433962264151","50.9433962264151","51.2578616352201","51.2893081761006","51.6981132075472","52.2798742138365","52.562893081761","52.9559748427673","53.7106918238994","54.1194968553459","54.1666666666667","54.2610062893082","54.622641509434","55","55.2955974842767","56.2924528301887","57.1698113207547","57.4842767295597","57.8616352201258","58.8679245283019","59.1823899371069","59.5283018867925","59.5911949685535","60.377358490566","61.3270440251572","61.9496855345912","62.2641509433962","62.2641509433962","61.9496855345912","61.9496855345912","61.6352201257862","61.6352201257862","61.6352201257862","61.6352201257862","61.6352201257862","62.8930817610063","63.5220125786163","63.8364779874214","64.7798742138365","64.7798742138365","64.7798742138365","64.7798742138365","64.7798742138365","64.7798742138365","64.7798742138365","64.7798742138365"
AG.LND.AGRI.ZS,"Croatia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.9976748345555","40.6367376140225","41.3521731353962","41.709890896083","34.5659163987138","34.6730975348339","36.6302986943302","36.3441244857807","20.9086031121445","21.0695761044536","21.1232337685566","21.3915220890717","21.0150107219442","21.6404574696212","21.9799857040743","21.4796283059328","23.0360972122945","23.2237312365976","23.8348820586133","23.6972837741244","23.7848463187991","28.0075053609721","26.9621157969979"
AG.LND.AGRI.ZS,"Cuba","44.2737430167598","42.3463687150838","41.9925512104283","43.0260707635009","44.0130353817505","44.1806331471136","46.7597765363128","47.2346368715084","51.9646182495345","54.4785847299814","52.4301675977654","54.096834264432","55.8379888268156","56.219739292365","55.3817504655494","54.5810055865922","55.2793296089385","55.2886405959032","56.6387337057728","57.5325884543762","57.1880819366853","57.9329608938547","60.0651769087523","62.6256983240224","63.2029795158287","63.0540037243948","62.7653631284916","62.8957169459963","63.0819366852886","62.6629422718808","62.2532588454376","62.2346368715084","61.5921787709497","62.2625698324022","62.1415270018622","62.0111731843575","61.024208566108","61.9739292364991","62.5434721308394","62.3872180451128","61.3476177051029","62.3543780533634","62.294465846096","62.1946636602781","61.6967305524239","61.1969184517099","60.7027433295753","59.9627560521415","60.1752952117916","60.8549222797927","60.3625264372236"
AG.LND.AGRI.ZS,"Cyprus","43.6147186147186","43.5064935064935","43.2900432900433","43.3982683982684","43.3982683982684","43.1818181818182","43.0735930735931","42.8571428571429","42.6406926406926","42.6623376623377","31.0606060606061","19.512987012987","19.2532467532468","19.0584415584416","18.8636363636364","18.6688311688312","18.5606060606061","19.0367965367965","19.6969696969697","19.8051948051948","19.6969696969697","17.6190476190476","17.6623376623377","17.5757575757576","17.4675324675325","17.4675324675325","17.3809523809524","17.2294372294372","17.2727272727273","17.1753246753247","15.5194805194805","15.487012987013","15.4978354978355","15.3896103896104","15.6060606060606","15.6060606060606","15.3138528138528","15.1515151515152","15.1515151515152","16.6666666666667","16.8831168831169","18.0735930735931","16.991341991342","15.9307359307359","12.5108225108225","13.8095238095238","12.3917748917749","12.5865800865801","12.6515151515152","11.6233766233766","11.6991341991342"
AG.LND.AGRI.ZS,"Czech Republic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.4160735084768","55.441956774945","55.3901902420085","55.3901902420085","55.3901902420085","55.441956774945","55.4160735084768","55.3901902420085","55.3643069755403","55.2866571761356","55.2478322764333","55.2032099404608","55.1384933989128","55.0679611650485","55.0032362459547","54.9385113268608","54.873786407767","54.8161574313827","54.7514241325738","54.706720186456","54.6290301696232","54.6043258645253"
AG.LND.AGRI.ZS,"Denmark","72.4097238612226","71.5836676894029","71.4420580599481","71.3476516403115","71.2060420108567","70.5924002832193","70.2147746046731","69.6483360868539","69.7663441113996","70.4743922586736","69.1999055935804","69.317913618126","69.2235071984895","69.0818975690347","68.9402879395799","68.9004247286456","68.546484190656","68.3577159037282","68.1217555450684","67.1543180745635","67.3666823973573","66.8711656441718","66.5172251061822","66.0061335220571","65.7466383581033","65.4399622552489","65.7702288275537","65.3456003774475","64.9540419514495","64.5533820410087","63.4221069997643","64.2469950506717","64.0113127504124","63.3514023096865","62.9743106292717","62.3144001885458","62.3851048786236","63.0685835493754","62.8093330190903","62.6443554089088","62.3615366485977","63.7991986801791","63.8699033702569","62.7621965590384","62.880037709168","62.0787178882866","61.8901720480792","63.3985387697384","62.4910693022148","62.1338413908073","62.610145272684"
AG.LND.AGRI.ZS,"Djibouti","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.0396893874029","57.6358930112166","59.1458153580673","60.4400345125108","60.4400345125108","62.5970664365833","63.8912855910267","64.7540983606557","64.7540983606557","66.9111302847282","69.0681622088007","72.5194132873167","73.3822260569456","73.3822260569456","73.3822260569456","73.3822260569456","73.3951682484901","73.4037963761864","73.3908541846419","73.3951682484901","73.4081104400345","73.4253666954271","73.4253666954271","73.4253666954271","73.4253666954271"
AG.LND.AGRI.ZS,"Dominican Republic","46.2637135168702","46.5742082384599","46.8847029600497","47.1951976816394","47.4021941626992","48.2301800869385","48.3336783274684","48.5199751604223","49.0581660111778","49.7826536948872","50.1966466570068","50.8176361001863","51.9561167460153","52.5771061891948","53.0945973918443","53.6120885944939","54.2330780376734","54.3365762782033","54.4400745187332","54.4400745187332","54.4400745187332","54.4400745187332","54.5849720554751","54.5849720554751","54.5849720554751","54.667770647899","52.7013040778307","52.7013040778307","52.7013040778307","52.7013040778307","52.7013040778307","53.3222935210101","53.3015938729042","51.7491202649555","51.9561167460153","51.0660318774581","52.0596149865452","52.0596149865452","52.0596149865452","50.4036431380667","50.031049472159","50.031049472159","50.031049472159","50.031049472159","49.6170565100393","49.6170565100393","49.6170565100393","49.6170565100393","48.6855723452701","48.6855723452701","48.6855723452701"
AG.LND.AGRI.ZS,"Ecuador","17.0495593122381","17.0856812599335","17.0856812599335","17.121803207629","17.1037422337812","17.3204739199538","17.5372056061263","17.7539372922988","17.9706689784713","18.1874006646438","18.6678225689929","19.4516688339835","20.0657419448057","21.0771564802774","21.6912295910996","22.3594856234648","23.3997977170929","24.4148244473342","25.1408755960121","25.6285218899003","26.206473053027","26.8024851900014","27.3804363531282","27.8897558156336","27.9078167894813","28.0053460482589","28.3412801618263","28.5869094061552","28.7277850021673","28.8072532870972","29.3635312816067","29.2876751914463","28.8505996243317","28.9409044935703","32.3200193267837","32.5132871637945","32.477049444355","31.3456273151876","30.1578354002255","29.1914962151715","30.3068126912546","30.1980995329361","29.9726203897568","29.8437751650829","29.9766468030279","30.3366081494605","30.1888387824126","29.5784345305202","30.2258817845064","30.2504429054598","22.5547592204864"
AG.LND.AGRI.ZS,"Egypt, Arab Rep.","2.51745441760008","2.68421316992315","2.79270681601286","2.81380280275252","2.81380280275252","2.84795820985484","2.85599477623186","2.865035913406","2.86804962579738","2.86804962579738","2.85599477623186","2.83791250188357","2.74247827615651","2.64704405042945","2.5516098247024","2.45818474056959","2.45617559897534","2.47928072730926","2.45641669596665","2.44586870259682","2.46949620774524","2.50841328042594","2.57873323622482","2.55864182028228","2.5927972273846","2.58275151941333","2.6601034707921","2.65508061680647","3.00997538801547","3.26083680747401","3.26083680747401","3.2980059269677","3.1909789542418","3.25975187101311","3.27451906173088","3.49892008639309","3.30604249334472","3.35325732080968","3.4396504093626","3.4245818474057","3.49389723240745","3.53910291827817","3.54914862624943","3.55417148023507","3.55818976342358","3.70586167060124","3.68777939625295","3.63654628559948","3.71289366618112","3.77819076799437","3.76211763524034"
AG.LND.AGRI.ZS,"El Salvador","60.3357314148681","60.431654676259","59.9520383693046","59.5203836930456","59.4244604316547","59.3285371702638","59.2326139088729","61.294964028777","61.4388489208633","61.7745803357314","62.2541966426859","62.7338129496403","62.7413127413127","63.1756756756757","65.1544401544402","67.5675675675676","68.0501930501931","66.1196911196911","64.7200772200772","64.527027027027","65.0096525096525","65.9749034749035","66.9401544401544","66.9401544401544","67.9054054054054","67.9054054054054","68.0501930501931","68.9189189189189","70.0289575289575","70.0289575289575","70.1737451737452","70.2220077220077","66.988416988417","67.8571428571429","69.980694980695","71.476833976834","72.3938223938224","74.8069498069498","75.0482625482625","74.8552123552124","77.7027027027027","75.530888030888","71.1389961389961","72.5868725868726","74.8069498069498","74.5656370656371","74.0830115830116","74.469111969112","75.8687258687259","76.3513513513514","77.3166023166023"
AG.LND.AGRI.ZS,"Equatorial Guinea","11.5864527629234","11.5864527629234","11.729055258467","11.729055258467","11.729055258467","11.729055258467","11.729055258467","11.9073083778966","11.9073083778966","11.9073083778966","11.9073083778966","11.9073083778966","11.9073083778966","11.9073083778966","11.9073083778966","11.9073083778966","11.9073083778966","11.9073083778966","11.9073083778966","11.9073083778966","11.9073083778966","11.9073083778966","11.9073083778966","11.9073083778966","11.9073083778966","11.9073083778966","11.9073083778966","11.9073083778966","11.9073083778966","11.9073083778966","11.9073083778966","11.9073083778966","11.9073083778966","11.9073083778966","11.9073083778966","11.9073083778966","11.9073083778966","11.9073083778966","11.5508021390374","11.5508021390374","11.5508021390374","11.5508021390374","11.1942959001783","11.1942959001783","11.0160427807487","10.4812834224599","10.4812834224599","10.1247771836007","10.1247771836007","10.1247771836007","10.1247771836007"
AG.LND.AGRI.ZS,"Eritrea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.2673267326733","73.3267326732673","73.3366336633663","72.6534653465346","72.8712871287129","73.9306930693069","73.9306930693069","74.5544554455445","74.5742574257426","74.5742574257426","74.9207920792079","74.2574257425743","74.4752475247525","74.970297029703","74.970297029703","74.970297029703","75.1683168316832","75.1683168316832","75.1683168316832","75.1683168316832","75.1683168316832","75.1683168316832"
AG.LND.AGRI.ZS,"Estonia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.41330502477","31.1394196744515","25.9731068648266","23.378155225289","23.7084217975938","24.1330502476999","24.6048596367068","23.6140599197924","23.2602028780373","20.9955178108044","16.4708657702288","19.5494220334985","18.1740976645435","20.8044350082567","21.1960368011323","21.5758433592829","21.3918376975702","21.9815994338287","22.3826374144845","22.3165841000236","22.550129747582","22.7742392073602","22.9841943854683"
AG.LND.AGRI.ZS,"Ethiopia","52.9791099000908","53.2924613987284","53.3787465940055","53.4514078110808","53.5603996366939","53.7693006357856","53.7238873751135","53.8964577656676","54.0690281562216","54.0236148955495","53.9782016348774","53.9327883742053","53.8873751135332","53.8692098092643","53.850136239782","53.8392370572207","53.6920980926431","53.4604904632153","53.2288828337875","52.9954586739328","52.5794732061762","52.3978201634877","52.1207992733878","51.7983651226158","51.566757493188","51.3351498637602","51.1462306993642","51.0063578564941","50.9582198001816","30.54","30.472","30.5","30.5","30.492","30.508","30.676","30.662","30.6054","30.498","31.607","33.101","33.591","34.219","35.077","34.513","34.985","35.683","36.3252","36.488","36.259","36.259"
AG.LND.AGRI.ZS,"Fiji","12.4794745484401","12.2058018609743","12.2058018609743","12.096332785988","11.9868637110016","12.096332785988","12.096332785988","12.096332785988","12.5889436234264","12.8626163108922","13.136288998358","13.4099616858238","14.2309797482211","14.7783251231527","15.3256704980843","15.5993431855501","15.8730158730159","16.4203612479475","16.967706622879","17.5150519978106","18.0623973727422","18.8834154351396","19.1570881226054","19.9781061850027","20.7991242474001","21.6201423097975","22.4411603721949","23.2074438970991","23.8095238095238","23.8095238095238","23.7000547345375","24.0831964969896","24.0831964969896","24.0831964969896","23.535851122058","23.4263820470717","23.4263820470717","23.4263820470717","23.4263820470717","23.4263820470717","23.4263820470717","23.4263820470717","23.4263820470717","23.3716475095785","23.4263820470717","23.4044882320744","23.2621784345922","23.2621784345922","23.2621784345922","23.2621784345922","23.2621784345922"
AG.LND.AGRI.ZS,"Finland","9.27673265701435","9.3289339768213","9.38770150037756","9.43366492662267","9.47536032043074","9.07941823434781","8.94382612692472","8.87652253849437","8.58104336977576","8.47729735053679","8.55379362421616","8.58137167996323","8.57513378640139","8.52818542959388","8.48714665616074","8.42936406316688","8.32594635411537","8.2625824879346","8.16737253356972","8.04491283364523","7.96382021734134","7.90702255490988","7.85777602679011","7.90570931416002","7.79145736892216","7.83282445254276","7.85646278604025","7.96086542565416","7.90078466134804","7.825929938606","7.91851341147116","7.36728060671723","7.2819199579763","7.05866903050002","7.19655930923537","7.22742046685709","7.2819199579763","7.2950523654749","7.34101579172002","7.37384681046653","7.39682852358909","7.46511704258183","7.56568346979711","7.54677891413726","7.55643303718328","7.55676209279368","7.54162553471537","7.52443318305966","7.51949718648195","7.43196551383724","7.46026522754944"
AG.LND.AGRI.ZS,"France","62.2920342022697","62.0947977047516","61.8117268055358","61.4154275466337","60.591782543109","60.5826512237794","59.3444443226935","59.5782060975298","59.3809696000117","59.2805250873867","59.2476523378004","59.0924199091982","58.4787952502529","58.2760799611371","58.3692194182984","58.1372839073281","57.9327423543463","57.8688231190395","57.7939463005373","57.6460189273987","57.5419218870419","57.421388471892","57.3355540701943","57.2588509878261","56.303714985956","56.1409948755036","55.8705251969626","55.673471325831","55.4897491809207","55.3199066413912","55.1621174433767","55.0622208099115","54.963785187539","54.860236026342","54.7513906999339","54.6584338691592","54.4360781420356","54.2642270260991","54.0768526956519","53.9083390676934","53.7987132168301","53.675507755357","53.5336047206044","53.338921792617","53.1635975797953","52.9988658714983","52.8279247639972","52.7408105457514","52.6790818124871","52.549232317366","52.5360830014044"
AG.LND.AGRI.ZS,"French Polynesia","12.0218579234973","12.0218579234973","12.0218579234973","12.0218579234973","12.0218579234973","12.0218579234973","12.0218579234973","12.0218579234973","12.0218579234973","12.0218579234973","12.0218579234973","12.0218579234973","12.0218579234973","12.0218579234973","12.0218579234973","12.0218579234973","12.0218579234973","12.0218579234973","12.0218579234973","12.0218579234973","12.0218579234973","12.0218579234973","12.0218579234973","11.7486338797814","11.7486338797814","11.7486338797814","11.7486338797814","11.7486338797814","11.7486338797814","11.7486338797814","11.7486338797814","11.7486338797814","11.7486338797814","11.7486338797814","11.7486338797814","11.7486338797814","11.7486338797814","11.7486338797814","12.2950819672131","12.2950819672131","12.2950819672131","12.2950819672131","12.2950819672131","12.2950819672131","12.2950819672131","12.1584699453552","12.1584699453552","12.431693989071","12.431693989071","12.431693989071","12.431693989071"
AG.LND.AGRI.ZS,"Gabon","20.3360887957465","20.3943027903908","20.4525167850351","20.3166841308651","20.3748981255094","20.2390654713393","20.1032328171692","20.180851476695","20.0450188225249","19.9285908332363","19.9868048278806","20.0605425544301","20.0023285597858","20.0915900182404","20.1769705437187","19.9868048278806","19.9945666938332","19.9945666938332","19.9945666938332","19.9945666938332","19.9945666938332","19.9945666938332","19.9945666938332","19.9945666938332","19.9945666938332","19.9945666938332","20.0139713587146","20.0139713587146","20.0256141576435","20.0256141576435","20.0256141576435","20.0256141576435","20.0256141576435","20.0256141576435","20.0256141576435","20.0256141576435","20.0256141576435","20.0256141576435","20.0256141576435","20.0256141576435","20.0256141576435","20.0256141576435","20.0256141576435","20.0256141576435","20.0256141576435","20.0256141576435","20.0256141576435","20.0256141576435","20.0256141576435","20.0256141576435","20.0256141576435"
AG.LND.AGRI.ZS,"Gambia, The","52.0750988142293","52.1739130434783","52.2727272727273","52.4703557312253","52.4703557312253","52.6679841897233","52.7667984189723","53.0632411067194","53.5573122529644","54.0513833992095","56.7193675889328","56.1264822134387","56.0276679841897","56.7193675889328","57.4110671936759","56.3241106719368","55.6324110671937","57.8063241106719","59.8814229249012","58.00395256917","56.6205533596838","56.6205533596838","57.5098814229249","58.201581027668","59.6837944664032","57.9051383399209","57.9051383399209","58.498023715415","55.1383399209486","55.0395256916996","55.0395256916996","55.0395256916996","55.0395256916996","55.0395256916996","54.5454545454545","54.5454545454545","54.5454545454545","53.3596837944664","51.0869565217391","50.098814229249","50.8893280632411","52.0750988142293","48.9130434782609","48.9130434782609","54.5454545454545","59.5849802371541","60.7707509881423","60.7707509881423","59.7826086956522","59.7826086956522","59.7826086956522"
AG.LND.AGRI.ZS,"Georgia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.4671175708735","45.0136710318031","44.5675636782271","43.8624262483811","43.675348971075","43.7041300906605","43.8192545690027","43.157288818535","43.1716793783278","43.2148510577061","43.2292416174989","43.2580227370845","35.8612750035976","36.2642106777954","36.2354295582098","36.221038998417","36.1778673190387","36.1922578788315","35.6885882860843","35.5072672326953","35.4727298891927","36.7160742552885","36.8024176140452"
AG.LND.AGRI.ZS,"Germany","55.7328215850829","55.9505055423481","55.9419127545613","55.6010655056856","55.237304156045","55.1485120155816","54.4868673559992","54.283504711712","54.2749119239252","54.1259702689543","53.9082863116891","53.8252226964168","53.7278377681666","53.5874889009824","53.4442757712027","53.258098702489","53.0432790078194","52.8771517772749","52.6909747085613","52.501933377252","52.3701772978547","52.2556067940309","52.1524933405895","51.9147595451551","51.8345601924784","51.7171254260591","51.6483831237648","49.0820038381119","48.5521152579269","49.1578826764436","49.5774970639627","49.6791750214838","49.6634105817984","49.6404526572124","49.776517105037","49.1489483638031","48.9124516406362","48.8220120378332","48.6355558103537","48.7400017201342","48.7799982796686","48.8330083725198","48.5948612066988","48.6133019760805","48.5356968706078","48.4380826711798","47.9100324181656","47.9659169153087","47.8108681930338","47.8588626461821","47.9363714531384"
AG.LND.AGRI.ZS,"Ghana","51.4195306319768","51.4195306319768","51.4195306319768","51.4195306319768","51.4195306319768","51.4195306319768","51.4195306319768","51.4195306319768","51.4195306319768","51.4195306319768","51.4195306319768","51.8590137997715","51.8590137997715","52.2984969675661","52.7379801353608","52.7379801353608","52.7379801353608","52.7379801353608","53.6169464709502","53.6169464709502","54.0564296387448","54.4959128065395","54.4959128065395","54.4959128065395","54.9353959743342","54.9353959743342","55.3968533005186","55.9022589434825","55.9022589434825","56.2538454777182","56.6933286455129","57.5722949811022","58.4512613166916","59.8927661070581","61.6594884415927","62.3187131932847","63.4174211127714","63.7690076470071","64.3007822800387","65.1973279423398","66.3619583369957","66.3619583369957","67.240924672585","67.6804078403797","68.5593741759691","68.5593741759691","68.647270809528","69.0867539773227","68.9988573437637","68.9988573437637","68.9988573437637"
AG.LND.AGRI.ZS,"Greece","69.7517455391777","67.3235065942591","70.5197827773468","70.6982156710628","70.9309542280838","70.9387121799845","71.0240496508922","71.0240496508922","71.0628394103957","70.9309542280838","70.9154383242824","70.7370054305663","70.7137315748642","70.6904577191621","71.1792086889061","71.2257564003103","71.2179984484096","71.4197051978278","71.4197051978278","71.233514352211","71.4429790535299","71.2490302560124","71.2179984484096","71.1947245927075","71.2102404965089","71.4895267649341","71.5438324282389","71.0938712179985","71.1171450737005","71.0628394103957","71.1404189294026","71.0938712179985","71.155934833204","69.7051978277735","68.1303335919317","67.2614429790535","66.1675717610551","65.9581070597362","65.5236617532971","65.5081458494957","64.7090768037238","64.8176881303336","64.1737781225756","64.010861132661","63.7238169123351","63.5065942591156","63.5686578743212","63.4600465477114","63.1962761830877","62.7540729247479","60.3801396431342"
AG.LND.AGRI.ZS,"Greenland","0.687737781679836","0.687737781679836","0.687737781679836","0.687737781679836","0.687737781679836","0.687737781679836","0.687737781679836","0.687737781679836","0.687737781679836","0.687737781679836","0.687737781679836","0.687737781679836","0.687737781679836","0.687737781679836","0.687737781679836","0.687737781679836","0.687737781679836","0.687737781679836","0.687737781679836","0.687737781679836","0.687737781679836","0.688908399180568","0.688908399180568","0.688908399180568","0.688908399180568","0.688908399180568","0.689201053555751","0.689201053555751","0.689493707930934","0.689493707930934","0.689493707930934","0.689493707930934","0.689786362306116","0.574247776830308","0.574247776830308","0.574247776830308","0.574491411865026","0.574491411865026","0.574735046899744","0.574735046899744","0.574735046899744","0.574735046899744","0.574735046899744","0.574735046899744","0.574735046899744","0.574735046899744","0.574735046899744","0.574735046899744","0.574735046899744","0.574735046899744","0.574735046899744"
AG.LND.AGRI.ZS,"Guatemala","25.0279955207167","25.1399776035834","25.2519596864502","25.4572601717059","25.5692422545726","25.5879059350504","25.709219858156","25.8212019410228","26.1291526689063","26.5304217991788","26.8290406868234","26.9503546099291","27.3422918999627","27.9301978350131","28.0421799178798","28.1448301605076","28.4621127286301","28.6207540126913","28.9660321015304","29.1060097051138","35.321015304218","35.321015304218","35.321015304218","35.321015304218","39.9869354236656","39.9869354236656","39.9869354236656","39.9869354236656","39.9869354236656","41.8253079507279","42.1052631578947","42.1052631578947","42.1052631578947","42.1985815602837","41.3400522583053","41.4333706606943","41.6666666666667","41.9466218738335","42.2265770810004","47.2564389697648","44.7928331466965","42.5718551698395","40.126913027249","41.190742814483","38.615154908548","37.7336692795819","36.9734975737215","36.3066442702501","35.5464725643897","34.720977976857","35.4031354983203"
AG.LND.AGRI.ZS,"Guinea","59.2992023441315","59.2055998697705","59.1079277226111","59.0102555754517","58.9125834282924","58.814911281133","58.7213088067719","58.6236366596126","58.5259645124532","58.4282923652938","58.3346898909328","58.2777144717565","58.1800423245971","58.0823701774377","57.9846980302784","57.9724890118834","57.8748168647241","57.7771447175647","57.6794725704053","57.622497151229","57.528894676868","57.4719192576917","57.3742471105323","57.2765749633729","57.3050626729611","57.2073905258017","57.5492430408595","57.1748331434153","57.1992511802051","57.1870421618102","57.170763470617","57.0730913234576","56.6376363340387","56.1614846166368","55.8155624287807","55.103369689077","54.8958163763633","55.103369689077","55.9173042487384","56.3446198925606","56.6905420804167","57.4678495848934","57.5044766400781","57.7079602799935","57.9521406478919","57.992837375875","58.1963210157903","58.1963210157903","58.603288295621","59.0102555754517","59.0102555754517"
AG.LND.AGRI.ZS,"Guinea-Bissau","48.2930298719772","48.2930298719772","48.2930298719772","48.6486486486487","48.6486486486487","48.6486486486487","48.6486486486487","48.6486486486487","48.6486486486487","48.8264580369844","49.0042674253201","49.0042674253201","49.0042674253201","49.0398293029872","49.0398293029872","49.0753911806543","49.1820768136558","49.4310099573257","49.8933143669986","50.24893314367","51.2091038406828","51.4935988620199","50.3200568990043","50.1422475106686","49.7866287339972","51.1024182076814","51.4580369843528","51.4580369843528","51.4580369843528","52.1692745376956","52.524893314367","52.8449502133713","53.0583214793741","54.6586059743954","54.6586059743954","56.4722617354196","57.8947368421053","57.8947368421053","57.2190611664296","56.8990042674253","57.2546230440967","57.2546230440967","57.2546230440967","57.2546230440967","57.2546230440967","57.2546230440967","57.9658605974395","57.9658605974395","57.9658605974395","57.9658605974395","57.9658605974395"
AG.LND.AGRI.ZS,"Guyana","6.90864724721671","6.90864724721671","6.93406537542575","6.93406537542575","6.94423262670937","6.94423262670937","6.96965075491841","6.96965075491841","6.98490163184383","6.99506888312745","6.99506888312745","7.000254000508","7.40665481330963","7.83337566675133","8.26009652019304","8.71221742443485","8.71221742443485","8.71221742443485","8.71221742443485","8.76301752603505","8.77825755651511","8.77825755651511","8.78841757683515","8.78841757683515","8.78841757683515","8.79857759715519","8.79857759715519","8.80873761747523","8.80873761747523","8.80873761747523","8.80873761747523","8.80873761747523","8.80873761747523","8.80873761747523","8.80873761747523","8.81381762763525","8.67665735331471","8.67665735331471","8.67665735331471","8.67665735331471","8.67665735331471","8.5242570485141","8.5242570485141","8.5242570485141","8.5242570485141","8.5242570485141","8.5242570485141","8.5242570485141","8.5242570485141","8.53441706883414","8.53441706883414"
